              0              0              0              0              0              0              0              0              0              0
              0              0              0              0              0              0              0              0              0              0
              0              0              0              0              0              0              0              0              0              0
              0              0              0              0              0              0              0              0              0              0
              0              0              0              0              0              0              0              0              0              0
              0              0              0              0              0              0              0              0              0              0
              0              0              0              0              0              0              0              0              0              0
         0.5062    -1.3048E-03         0.8277        -0.4163    -3.9429E-02     8.7747E-03         0.2924    -1.4459E-02    -2.3870E-03        -0.5805
     7.6575E-02        -0.2482     3.8626E-02         0.1264        -0.5009         0.6791        -0.2452     8.5761E-02    -2.5578E-02        -0.1089
    -1.4420E-03         0.5704         0.2198    -3.2206E-02        -0.5130        -0.1301     8.0850E-02    -1.3639E-03    -4.2141E-04        -0.1338
         0.4035    -1.5225E-03         0.7090        -0.5329    -3.5453E-02     1.8415E-02         0.6563     2.0648E-02     5.8779E-03        -0.2293
     7.2347E-02        -0.2274     3.8396E-02     6.8009E-02        -0.2914         0.5979        -0.1758    -8.9023E-02    -9.3679E-03        -0.2172
    -2.3629E-03         0.4773         0.2021    -2.9747E-02        -0.7156    -6.1879E-02         0.1831     6.7091E-03     6.5853E-03    -7.9962E-02
         0.3068    -1.3428E-03         0.5921        -0.5659    -2.9875E-02     1.8941E-02         0.8526    -2.2166E-02    -6.7011E-03         0.1690
     6.8506E-02        -0.2062     3.8655E-02     8.9926E-03        -0.1437         0.5182        -0.1013         0.1441    -8.1782E-02        -0.2071
    -2.8155E-03         0.3869         0.1809    -3.3703E-02        -0.7816    -3.8001E-02         0.2626    -9.8514E-03    -5.4934E-03    -1.4229E-02
         0.2174    -1.9579E-03         0.4726        -0.5218    -2.8702E-02     1.3359E-02         0.8990     1.5458E-02     1.5088E-02         0.4770
     6.1053E-02        -0.1838     4.0844E-02    -3.5384E-02     1.1514E-02         0.4264    -2.8053E-02        -0.1749         0.1335        -0.1645
    -4.5501E-03         0.3016         0.1560    -2.6238E-02        -0.7820    -5.5066E-02         0.2909     6.6728E-03     1.2244E-02     2.2786E-02
         0.1376    -3.0121E-03         0.3573        -0.4231    -2.8384E-02     2.1239E-02         0.8168    -2.1601E-02     9.7435E-03         0.6349
     5.4919E-02        -0.1605     3.9056E-02    -8.1342E-02         0.1180         0.3763     3.2312E-02         0.2520        -0.3740    -2.1306E-02
    -4.9833E-03         0.2157         0.1289    -2.1935E-02        -0.6979    -4.8573E-02         0.2972    -1.1399E-02     9.3986E-03     6.2820E-02
     7.2290E-02    -3.3013E-03         0.2466        -0.2786    -2.5091E-02     2.0409E-02         0.6328     2.3084E-02    -8.1589E-03         0.5641
     4.2811E-02        -0.1330     3.8410E-02    -9.4022E-02         0.2110         0.2906     6.4918E-02        -0.2657         0.4882     7.0123E-02
    -5.9227E-03         0.1409     9.5549E-02    -8.4022E-03        -0.5609    -6.2703E-02         0.2466     1.3338E-02    -1.0197E-02     5.1709E-02
     2.2272E-02    -7.0776E-03         0.1358        -0.1188    -1.2998E-03     1.6911E-02         0.3754    -1.0393E-02    -3.2110E-04         0.3083
     2.9029E-02    -9.9506E-02     3.4094E-02    -8.9552E-02         0.2443         0.2139     8.0291E-02         0.3956         0.8436         0.1517
    -7.5707E-03     6.7316E-02     5.8841E-02     5.5347E-03        -0.3002    -6.6149E-02         0.1649     3.7092E-03     1.3604E-04     2.4362E-02
     1.7957E-03    -7.1456E-03     4.7367E-02    -2.6650E-02     1.7391E-02     1.7614E-02         0.1374     2.8857E-02     4.3444E-03     9.4704E-02
     1.2936E-02    -5.5743E-02     2.1690E-02    -4.5703E-02         0.1592         0.1257     5.5960E-02        -0.8939        -0.4924     8.9534E-02
    -4.8500E-03     2.3173E-02     1.5691E-02     9.8469E-03    -9.4172E-02    -4.7228E-02     4.6002E-02     2.2333E-02     3.8951E-04    -6.2879E-03
         0.5059     1.2991E-03        -0.8280        -0.4131     3.6803E-02     1.0219E-02        -0.2720    -3.7529E-02     2.3819E-02        -0.5832
     7.6739E-02         0.2491    -3.8038E-02         0.1266         0.4622         0.7086         0.2469         0.5133        -0.4275    -9.5733E-02
     1.5691E-03         0.5707         0.2193     3.1026E-02        -0.5138         0.1133     8.0886E-02     8.5693E-03    -3.4422E-03         0.1317
         0.4032     1.4452E-03        -0.7087        -0.5319     3.3906E-02     2.0384E-02        -0.6511     4.3483E-02    -3.3324E-02        -0.2443
     7.2085E-02         0.2276    -3.8657E-02     6.7789E-02         0.2555         0.6135         0.1780        -0.6585         0.6159        -0.2153
     2.3651E-03         0.4773         0.2016     3.0221E-02        -0.7166     2.3886E-02         0.1783    -1.7089E-02     1.5586E-02     8.4144E-02
         0.3062     1.2393E-03        -0.5916        -0.5679     2.7945E-02     2.0269E-02        -0.8536    -3.6102E-02     1.9303E-02         0.1466
     6.8730E-02         0.2067    -3.8528E-02     8.4270E-03         0.1074         0.5254         0.1043         0.7311        -0.7387        -0.2062
     3.1650E-03         0.3873         0.1813     3.3673E-02        -0.7814     3.8788E-03         0.2625     9.1277E-03     2.6920E-03     1.9163E-02
         0.2167     2.0664E-03        -0.4754        -0.5254     2.8434E-02     1.5879E-02        -0.9119     3.8048E-02    -3.0013E-02         0.4597
     6.1084E-02         0.1854    -3.9060E-02    -3.4600E-02    -2.6520E-02         0.4277     3.2838E-02        -0.7664         0.7959        -0.1657
     4.4142E-03         0.3009         0.1562     2.7736E-02        -0.7848     1.1933E-02         0.2914    -2.1557E-02     2.4719E-02    -1.3775E-02
         0.1376     3.2972E-03        -0.3586        -0.4204     2.4848E-02     1.7187E-02        -0.8259    -2.6033E-02     1.2714E-02         0.5973
     5.4869E-02         0.1607    -4.0506E-02    -8.0209E-02        -0.1386         0.3629    -2.7947E-02         0.8270        -0.8437    -2.0646E-02
     5.2128E-03         0.2159         0.1277     2.2633E-02        -0.6951     2.4001E-02         0.2972     9.9379E-03    -9.8307E-04    -5.6830E-02
     7.3051E-02     3.3524E-03        -0.2425        -0.2763     2.0995E-02     1.3675E-02        -0.6297     1.0571E-02     1.7095E-03         0.5282
     4.1258E-02         0.1308    -4.0230E-02    -8.5719E-02        -0.2175         0.2679    -6.8030E-02        -0.9999        -0.4628     4.4806E-02
     6.0506E-03         0.1418     9.5037E-02     7.6819E-03        -0.5549     4.3962E-02         0.2401     1.9162E-03    -8.3806E-03    -3.7486E-02
     2.4579E-02     6.8219E-03        -0.1364        -0.1300     6.2675E-03     2.6893E-02        -0.3863     5.5096E-04     3.3712E-03         0.3274
     3.1309E-02     9.9124E-02    -3.2702E-02    -9.8642E-02        -0.2646         0.2179    -8.4051E-02         0.2088        -0.1289         0.1710
     6.4293E-03     6.8271E-02     6.1527E-02    -2.0172E-03        -0.3245     3.9287E-02         0.1751    -7.4989E-03     4.6927E-04    -2.9711E-02
     7.3251E-04     7.3290E-03    -4.7357E-02    -2.4967E-02    -1.7340E-02     1.7257E-02        -0.1399     8.2415E-03    -4.4943E-03     9.2783E-02
     1.2455E-02     5.6301E-02    -2.2118E-02    -4.6007E-02        -0.1759         0.1135    -5.8567E-02        -0.2023         0.1351     8.9998E-02
     4.5469E-03     2.2350E-02     1.5166E-02    -9.4418E-03    -9.7230E-02     4.1368E-02     4.5024E-02    -5.3515E-03     3.5102E-03     7.3664E-03
         0.4468    -1.8564E-04    -5.2823E-02        -0.4481    -3.1517E-03    -6.0541E-03    -3.4755E-02     2.1423E-02    -2.1136E-02        -0.1663
     7.1509E-02     1.5395E-02    -4.4879E-03     4.8766E-02    -1.5565E-02         0.4650     2.6258E-02    -1.4805E-02     3.4197E-02        -0.1878
     1.2413E-04         0.5134         0.2074    -5.3232E-04        -0.6389    -8.2385E-03         0.1372    -4.0541E-03     7.7286E-03     8.7926E-03
         0.8800     6.5243E-05    -3.6273E-03         0.6143     1.7839E-03    -1.0738E-02     1.3007E-03    -8.3525E-03     7.4083E-03         0.4070
     8.2511E-02     2.3266E-04    -6.6940E-05         0.2608    -4.8926E-02          1.000    -3.4713E-03    -5.2507E-03     5.2500E-03         0.3874
     8.0426E-05         0.9067         0.2677    -2.8467E-04         0.8521     1.5948E-02        -0.3346    -1.0312E-03     5.9064E-04    -5.9277E-03
         0.5154    -8.2765E-04        -0.3967        -0.3675    -1.4974E-02     2.9557E-03        -0.1158    -1.5594E-02    -1.4808E-02        -0.3761
     7.4701E-02         0.1102    -3.1795E-02         0.1086     4.3424E-02         0.5688         0.1862     9.5015E-02     1.6977E-02        -0.1389
    -1.2157E-04         0.5761         0.2136     2.8831E-04        -0.5394     6.4687E-02     9.1418E-02    -3.6941E-03     7.1091E-03     5.8064E-02
         0.8693    -3.3233E-04         0.1837         0.5772    -8.2152E-03    -8.7393E-03        -0.2292     9.0675E-03    -8.8387E-03         0.3389
     8.2297E-02    -4.3017E-02     5.9002E-03         0.2595    -6.6040E-02         0.9671    -7.0285E-02    -9.5574E-04    -3.2945E-04         0.3699
    -3.7478E-04         0.8992         0.2669    -8.5131E-03         0.8464     3.0366E-03        -0.3312     1.7621E-03    -1.5136E-03    -4.5203E-02
         0.4623    -3.8317E-04        -0.1629        -0.4348    -7.8537E-03    -6.0241E-03    -9.7662E-02    -2.3766E-02     2.2724E-02        -0.2175
     7.1496E-02     4.5777E-02    -1.6295E-02     6.1632E-02    -1.8761E-02         0.4796     7.9834E-02    -1.9524E-02     4.8765E-02        -0.1969
    -2.8491E-04         0.5280         0.2083    -3.4686E-03        -0.6285    -2.0496E-03         0.1256     6.4373E-03    -7.3328E-03     1.8441E-02
         0.5752     6.4022E-04         0.5456        -0.2604     1.0068E-02     1.3005E-02    -1.4749E-02    -2.5426E-02    -6.0026E-03        -0.4845
     7.7925E-02        -0.1487     3.1737E-02         0.1536        -0.1982         0.6473        -0.2242     3.9750E-02     7.7277E-03    -3.1010E-02
    -3.2969E-04         0.6324         0.2246    -1.2248E-02        -0.3076        -0.1607     2.3028E-02     1.2545E-02    -1.0645E-02        -0.1042
         0.7448     8.4000E-04        -0.5665         0.1785     2.0702E-02     1.8344E-02         0.4504     7.6397E-03    -5.4498E-03        -0.2375
     8.1367E-02         0.1418    -2.2302E-02         0.2269         0.1530         0.7820         0.2106     4.9500E-02    -5.5096E-02         0.2125
     1.4330E-03         0.7930         0.2536     2.9412E-02         0.4625         0.1835        -0.2067    -1.8472E-03     1.0210E-03         0.1594
         0.8437    -7.3778E-04         0.3107         0.4928    -1.8842E-02    -5.1709E-03        -0.3514    -2.1623E-03     1.6921E-03         0.2029
     8.2300E-02    -7.3545E-02     1.1130E-02         0.2546    -8.9946E-02         0.9288        -0.1212     6.4365E-03    -4.8976E-03         0.3483
    -6.1268E-04         0.8775         0.2650    -1.5609E-02         0.7850    -3.0694E-02        -0.3092    -2.3189E-03     2.3651E-03    -8.2535E-02
         0.7998     9.2412E-04        -0.5051         0.3460     2.2684E-02     8.6873E-03         0.5006    -7.2900E-03     8.1664E-03    -3.1799E-02
     8.1694E-02         0.1229    -1.8160E-02         0.2427         0.1099         0.8340         0.1770     2.3212E-03    -3.1591E-03         0.2728
     1.0809E-03         0.8420         0.2599     2.4862E-02         0.6674         0.1224        -0.2709    -2.4811E-03     2.6376E-03         0.1304
         0.5449     8.5987E-04         0.4703        -0.3163     1.4948E-02     8.9637E-03     6.1803E-02    -1.7224E-02     1.4936E-02        -0.4307
     7.6265E-02        -0.1288     3.3364E-02         0.1322        -0.1201         0.6015        -0.2193     4.4476E-02    -3.0845E-02    -9.5581E-02
    -1.5692E-04         0.6043         0.2191    -4.4859E-03        -0.4270        -0.1295     5.8161E-02    -2.9246E-03     1.1794E-02    -7.9626E-02
         0.6769    -4.1144E-04         0.6353    -1.9736E-02    -1.0667E-02     2.0365E-02        -0.3182    -2.7219E-03    -3.0599E-03        -0.4481
     8.0297E-02        -0.1662     2.7479E-02         0.2033        -0.2796         0.7071        -0.2356    -2.9669E-03     2.7274E-03         0.1111
    -1.0907E-03         0.7301         0.2422    -2.7614E-02         0.1734        -0.2050        -0.1097     7.8322E-04    -5.8192E-03        -0.1616
         0.4889    -9.1961E-04        -0.2758        -0.4043    -1.7081E-02    -4.4716E-03        -0.1217     3.8178E-02    -5.3038E-02        -0.2956
     7.3552E-02     7.6442E-02    -2.5666E-02     7.7367E-02    -1.3696E-02         0.5178         0.1388    -9.8210E-02         0.1537        -0.1589
    -2.4677E-04         0.5511         0.2103    -5.7279E-03        -0.5893     2.9661E-02         0.1165     7.9001E-03    -8.5578E-03     3.3062E-02
         0.8715     4.1978E-04        -0.1997         0.5843     1.1276E-02    -6.8238E-03         0.2416     5.3070E-03    -4.1894E-03         0.3530
     8.2297E-02     4.6019E-02    -6.8003E-03         0.2590    -1.3606E-02         0.9704     6.6190E-02     4.0415E-03    -5.3166E-03         0.3678
     4.4431E-04         0.9007         0.2667     9.5172E-03         0.8394     3.1381E-02        -0.3310    -2.3119E-04     4.1000E-04     4.7341E-02
         0.8439     7.3984E-04        -0.3749         0.4903     1.9496E-02    -1.3807E-03         0.4275     4.5221E-04    -1.3853E-03         0.1902
     8.2230E-02     8.8312E-02    -1.2748E-02         0.2521     3.2167E-02         0.9144         0.1307    -5.3246E-03     5.2898E-03         0.3356
     9.2961E-04         0.8782         0.2648     1.8297E-02         0.7883     6.4446E-02        -0.3080     8.1066E-04    -1.4469E-03     9.0656E-02
         0.4775     6.0532E-04         0.1550        -0.4219     1.3169E-02    -8.3917E-03     8.1968E-02     5.3878E-03    -3.6563E-03        -0.2528
